provincia|calle|nombre_calle|cod_2024
2|2855|CALLE S N|
2|2935|CALLE S N|
2|2930|CALLE S N|
2|2990|CALLE S N|
2|2830|CALLE S N|
2|2890|CALLE S N|
2|5520|FLORENCIO PARRAVICINI|14144
2|5090|ELSA OCONNOR|16047
2|10495|SEMIZA|20138
2|5190|ENRIQUE SERRANO|20136
2|6220|GUSTAVO REARTE|19107
2|6650|JORGE DI PASCUALE|4101
2|5170|ENRIQUE MUIÑO|13161
2|2620|CALLE S N|
2|2645|CALLE S N|
2|2725|CALLE S N|
2|2685|CALLE S N|
2|2720|CALLE S N|
2|2740|CALLE S N|
2|2950|CALLE S N|
2|2960|CALLE S N|
2|2915|CALLE S N|
2|3005|CALLE S N|
2|3030|CALLE S N|
2|2985|CALLE S N|
2|2885|CALLE S N|
2|9010|PASAJE|
2|9015|PASAJE|
2|9440|PJE DEL ANGEL GRIS|
2|9450|HUGO DEL CARRIL|
2|145|ACCESO A PTE F ALCORTA|
2|150|ACCESO A PTE F ALCORTA|
2|2905|CALLE S N|
2|2910|CALLE S N|
2|2965|CALLE S N|
2|4725|DR RICARDO FINOCHIETTO|6030
2|2940|CALLE S N|
2|2945|CALLE S N|
2|2595|CALLE S N|
2|2730|CALLE S N|
2|2750|CALLE S N|
2|2700|CALLE S N|
2|2715|CALLE S N|
2|2710|CALLE S N|
2|2585|CALLE S N|
2|2605|CALLE S N|
2|7935|MAR ARGENTINO|
2|9180|PEATONAL A DRESCO|
2|2580|CALLE S N|
2|11245|VALMTE IRIZAR|
2|2570|CALLE S N|
2|860|ARTURO ANTONIO DRESCO|
2|2640|CALLE S N|
2|2660|CALLE S N|
2|2625|CALLE S N|
2|2635|CALLE S N|
2|2630|CALLE S N|
2|3180|CALLE S N|
2|3205|CALLE S N|
2|3170|CALLE S N|
2|3210|CALLE S N|
2|3080|CALLE S N|
2|3070|CALLE S N|
2|3090|CALLE S N|
2|2550|CALLE INTERNA|
2|3065|CALLE S N|
2|3035|CALLE S N|
2|3060|CALLE S N|
2|3050|CALLE S N|
2|9100|PASAJE S N|
2|3145|CALLE S N|
2|3135|CALLE S N|
2|3110|CALLE S N|
2|3130|CALLE S N|
2|3125|CALLE S N|
2|3055|CALLE S N|
2|2545|CALLE INTERNA|
2|3040|CALLE S N|
2|3095|CALLE S N|
2|3200|CALLE S N|
2|3045|CALLE S N|
2|3120|CALLE S N|
2|3105|CALLE S N|
2|3115|CALLE S N|
2|3155|CALLE S N|
2|265|AGUSTIN BARDI|
2|2295|BOSCH|
2|85|ACCESO A AV LACARRA|
2|95|ACCESO|
2|105|ACCESO|
2|110|ACCESO|
2|90|ACCESO|
2|3160|CALLE S N|
2|3165|CALLE S N|
2|100|ACCESO|
2|3140|CALLE S N|
2|3150|CALLE S N|
2|3100|CALLE S N|
2|3085|CALLE S N|
2|3075|CALLE S N|
2|3220|CALLE S N|
2|3185|CALLE S N|
2|3190|CALLE S N|
2|3215|CALLE S N|
2|3195|CALLE S N|
2|3175|CALLE S N|
2|80035|CALLE S N|
2|9075|PASAJE L|
2|3245|CALZADA CIRCULAR PLAZA ITALIA|
2|10570|SIN CORRESPONDENCIA|
2|10560|SIN CORRESPONDENCIA|
2|10580|SIN CORRESPONDENCIA|
2|10575|SIN CORRESPONDENCIA|
2|10585|SIN CORRESPONDENCIA|
2|10565|SIN CORRESPONDENCIA|
2|10590|SIN CORRESPONDENCIA|
2|3225|CALLE S N|
2|3235|CALLE S N|
2|3230|CALLE S N|
2|115|ACCESO|
2|130|ACCESO A AV ROCA|
2|9020|PASAJE A|
2|9030|PASAJE C|
2|2525|RODOLFO WALSH|
2|7436|LAVARDEN ESTE|
2|1923|PASEO PADRE DANIEL DE LA SIERRA|
2|9093|PASAJE SAN BLAS|
2|9016|PASAJE 15 DE MAYO|
2|9092|PASAJE PRIMAVERA|
2|9097|PASAJE LA AMISTAD|
2|9094|PASAJE SAN CAYETANO|
2|7|8 DE DICIEMBRE|
2|5303|ESTEBAN CROVARA|
2|3|1 DE ABRIL|
2|9041|PASAJE ECHEANDIA|
2|2538|CALLE A|
2|2539|CALLE B|
2|10496|SENDERO 6 DE AGOSTO|3000
2|10497|SENDERO 14 DE MAYO|30144
2|10498|SENDERO DE LA FUERZA|3108
2|10499|SENDERO DE LA PAZ|
2|10501|SENDERO MUJERES VICTORIOSAS|30145
2|9117|PASEO DE LAS MALVINAS|
2|9454|PASAJE LA JAULITA|
2|9485|PASAJE SIXTO PALAVECINO|
2|9498|PASILLO LATINO|
2|9462|PASAJE MARIA ELENA WALSH|
2|9472|PASAJE SIMON RODRIGUES|
2|9497|PASILLO DIFUNTA CORREA|
2|9023|PASAJE AMERICA|
2|9496|PASILLO EL CEIBO|
2|9107|PASAJE VIRGEN DE CAACUPE|
2|9109|PASAJE VIRGEN DE URKUPIÑA|
2|9124|PASILLO PADRE CARLOS BUSTOS|
2|9449|PASAJE MARISCAL FRANCISCO SOLANO LOPEZ|
2|2286|Bo RODRIGO BUENO 1|
2|2287|Bo RODRIGO BUENO 2|
2|2288|Bo RODRIGO BUENO 3|
2|2289|Bo RODRIGO BUENO 4|
2|2291|Bo RODRIGO BUENO 5|
2|2292|Bo RODRIGO BUENO 6|
2|2293|Bo RODRIGO BUENO 7|
2|2294|Bo RODRIGO BUENO 8|
2|2296|Bo RODRIGO BUENO 9|
2|9467|PASAJE PROGRESO|
2|9|11 DE MAYO 1974|
2|6|3 DE DICIEMBRE 2009|
2|232|AGUAI|
2|233|AGUARA GUAZU|
2|367|ALERCE|
2|423|ALJABA MAGALLANICA|
2|432|ALPACA|
2|532|AMOR PORTEÑO|
2|752|AREQUIPA|
2|1827|AIMARA|
2|2483|CALCHAQUIES|
2|2503|CALILEGUA|30252
2|3337|CAÑA|
2|3353|COPIHUE|
2|3367|CARAGUATA|
2|3623|CEDRON|
2|3643|CERRO DE LOS 7 COLORES|30242
2|3683|CHAÑAR|
2|3763|CHURQUI|
2|3767|CIERVO DE LAS PAMPAS|
2|3768|CINA CINA|
2|3797|COLIBRI|
2|3827|COROICO|
2|4437|DIAGUITAS|
2|4523|DORA ACOSTA|
2|5253|ESPADAÑA|
2|5507|FLOR DE IRUPE|
2|5703|FUTALEUFU|
2|6107|GUACAMAYO|
2|6147|GUATAMBU|
2|6153|GUAYABA|
2|6333|HUARI|
2|6351|HUEMUL B31|
2|6527|ISLA DE PASCUA|30265
2|6528|ISLAS GALAPAGOS|
2|6593|JAZMIN DEL PARAGUAY|
2|7093|KOLLAS|
2|7707|LUMA CHEQUEN|
2|7753|MACHU PICHU|
2|7797|MAKA|
2|8177|MBARACAYU|
2|8363|MOCHICA|
2|8393|MOLLE|
2|8933|PALCO|
2|8946|PALO SANTO B31|
2|9022|PASAJE ATACAMA|30277
2|9032|PASAJE CIPRES|
2|9034|PASAJE CORTADERA|
2|9039|PASAJE ELODEA|
2|9063|PASAJE IQUIQUE|30278
2|9064|PASAJE IRUYA|
2|11605|PASAJE MILENRAMA|
2|11610|PASAJE MOCOVI|30238
2|11615|PASAJE PLUMERILLO ROSADO|
2|9468|PASAJE RUDA|
2|11625|PASAJE TRUJILLO|30232
2|11630|PASAJE VINAL|
2|11640|PASAJE WICHI|30239
2|11650|PASAJE YPACARI|30276
2|9683|PUMA|30235
2|9797|PUNTA CORRAL|30264
2|9698|PURMAMARCA|
2|9717|QUETZAL|30236
2|9723|QUICHUA|
2|10457|SARA BEATRIZ FERNANDEZ|
2|10707|TABEBUIA ROSEA|
2|10727|TALAMPAYA|
2|10767|TEHUELCHES|30263
2|10893|TOTORA|
2|10937|TRINIDAD|
2|11073|ULLA ULLA|17150
2|11297|VICUÑA|
2|11477|YACARE|
2|11478|YAGUARETE|30233
2|11577|ZEN CITY|
2|5367|EVITA|
2|9843|REGALIZ|
2|10483|SAUCO|
2|7326|LAPACHO ROSADO|
2|11603|PASAJE COIHUE|
2|11627|PASAJE UYUNI|30275
2|7933|MAPUCHES|
2|8683|ÑANDUBAY|
2|3713|CHILCA|
2|5508|FLOR DE OTOÑO|
2|6592|JARILLA|
2|11730|PASILLO IGNACIO FALCON|
2|11760|PASILLO SAN CAYETANO|
2|11770|PASILLO RODOLFO WALSH|
2|11775|PASILLO ROSEDAL|
2|12000|BPF 1|
2|12001|FRIDA KAHLO|30185
2|12002|JUANA MORO|30186
2|12003|JUANA MARIA LARA|30240
2|12004|MANUELA GANDARILLAS|30187
2|12005|BPF 6|
2|12006|BPF 7|
2|13000|CLAUDIA FALCONE|
2|13001|LEONA VICARIO|30193
2|13002|AMALIA CELIA FIGUEREDO|30192
2|13003|8 DE MARZO DE 1908|30228
2|13004|MARIA REICH|
2|13005|FLORENTINA GOMEZ MIRANDA|30195
2|13006|RAMONA MARTINEZ|
2|13007|SENDERO BPF H|
2|13008|CONCEPCION LEYES DE CHAVES|30200
2|13009|SENDERO BPF J|
2|13010|TERESA RODRIGUEZ|30199
2|13011|CANDELA SOL RODRIGUEZ|
2|13012|NELLY BELTRAN|
2|13013|10 DE ENERO DE 2001|
2|13014|SENDERO BPF Ñ|
2|13015|SENDERO BPF O|
2|13016|JUANA MARIA DE LARA|30240
2|13017|SENDERO BPF Q|
2|5397|FELICITAS GUERRERO|
2|7503|LIBERTAD LAMARQUE|
2|10003|ROBERTO SANCHEZ|30254
2|10383|VIRGINIA WOOLF|
2|10843|TITA MERELLO|
2|897|ASTOR PIAZZOLLA|30215
2|6943|JUAN MANUEL FANGIO|30216
2|7777|MAFALDA|30209
2|8501|MUJERES DE FRAGA|
2|8253|MERCEDES SOSA|
2|7987|MARIA ELENA WALSH|30218
2|4463|DELIA DEGLIUOMINI|30219
2|11497|YMA SUMAC|30220
2|8263|MICAELA BASTIDAS|
2|3663|CHABUCA GRANDA|30221
2|7988|MARIA PARADO DE BELLIDO|30222
2|10558|SIMONE DE BEAUVOIR|30223
2|11377|VIOLETA PARRA|30224
2|1967|BARTOLINA SISA|30226
2|8|8 DE MARZO|30228
2|321|ALBERTO CHEJOLAN|30262
2|4553|DR CARLOS A GIANANTONIO|17051
2|6983|JUAN XXIII|
2|9446|PASAJE PEATONAL ECHEVERRIA|
2|9448|PASAJE PEATONAL JURAMENTO|
2|12090|PASAJE PEATONAL MENDOZA|
2|12100|PASAJE PEATONAL OLAZABAL|
2|9046|PASAJE FERROVIARIO|
2|13|10 DE OCTUBRE|
2|46|23 DE AGOSTO DE 1997|
2|70005|8 DE JULIO DE 2008|
2|193|ACOSTA ÑU|
2|10337|SAN ROQUE GONZALEZ DE SANTA CRUZ|
2|10737|TAMBOR DE TACUARI|
